regulation_value,"
ASK {
        ?zoning :maxDensity 8;
                rdfs:label ""R3a"" .
}
",8,Is the maximum density for a property in the R3a zoning district 8 dwelling units per acre?
unit_symbol,"
ASK {
        ?zoning :maxDensity 8;
                rdfs:label ""R3a"" .
}
",[du/acr_u],Is the maximum density for a property in the R3a zoning district 8 dwelling units per acre?
unit_text,"
ASK {
        ?zoning :maxDensity 8;
                rdfs:label ""R3a"" .
}
",dwelling units per acre,Is the maximum density for a property in the R3a zoning district 8 dwelling units per acre?
zoning,"
ASK {
        ?zoning :maxDensity 8;
                rdfs:label ""R3a"" .
}
",R3a,Is the maximum density for a property in the R3a zoning district 8 dwelling units per acre?
regulation_predicate,"
ASK {
        ?zoning :minLotWidth 60;
                rdfs:label ""R3a"" .
}
",:minLotWidth,Is the minimum lot width for a property in the R3a zoning district 60 feet?
regulation_text,"
ASK {
        ?zoning :minLotWidth 60;
                rdfs:label ""R3a"" .
}
",minimum lot width,Is the minimum lot width for a property in the R3a zoning district 60 feet?
regulation_value,"
ASK {
        ?zoning :minLotWidth 60;
                rdfs:label ""R3a"" .
}
",60,Is the minimum lot width for a property in the R3a zoning district 60 feet?
unit_symbol,"
ASK {
        ?zoning :minLotWidth 60;
                rdfs:label ""R3a"" .
}
",[ft_i],Is the minimum lot width for a property in the R3a zoning district 60 feet?
unit_text,"
ASK {
        ?zoning :minLotWidth 60;
                rdfs:label ""R3a"" .
}
",feet,Is the minimum lot width for a property in the R3a zoning district 60 feet?
zoning,"
ASK {
        ?zoning :minLotWidth 60;
                rdfs:label ""R3a"" .
}
",R3a,Is the minimum lot width for a property in the R3a zoning district 60 feet?
regulation_predicate,"
ASK {
        ?zoning :minLotDepth 70;
                rdfs:label ""R3a"" .
}
",:minLotDepth,Is the minimum lot depth for a property in the R3a zoning district 70 feet?
regulation_text,"
ASK {
        ?zoning :minLotDepth 70;
                rdfs:label ""R3a"" .
}
",minimum lot depth,Is the minimum lot depth for a property in the R3a zoning district 70 feet?
regulation_value,"
ASK {
        ?zoning :minLotDepth 70;
                rdfs:label ""R3a"" .
}
",70,Is the minimum lot depth for a property in the R3a zoning district 70 feet?
unit_symbol,"
ASK {
        ?zoning :minLotDepth 70;
                rdfs:label ""R3a"" .
}
",[ft_i],Is the minimum lot depth for a property in the R3a zoning district 70 feet?
unit_text,"
ASK {
        ?zoning :minLotDepth 70;
                rdfs:label ""R3a"" .
}
",feet,Is the minimum lot depth for a property in the R3a zoning district 70 feet?
zoning,"
ASK {
        ?zoning :minLotDepth 70;
                rdfs:label ""R3a"" .
}
",R3a,Is the minimum lot depth for a property in the R3a zoning district 70 feet?
regulation_predicate,"
ASK {
        ?zoning :minFrontSetback 15;
                rdfs:label ""R3a"" .
}
",:minFrontSetback,Is the minimum front setback for a property in the R3a zoning district 15 feet?
regulation_text,"
ASK {
        ?zoning :minFrontSetback 15;
                rdfs:label ""R3a"" .
}
",minimum front setback,Is the minimum front setback for a property in the R3a zoning district 15 feet?
regulation_value,"
ASK {
        ?zoning :minFrontSetback 15;
                rdfs:label ""R3a"" .
}
",15,Is the minimum front setback for a property in the R3a zoning district 15 feet?
unit_symbol,"
ASK {
        ?zoning :minFrontSetback 15;
                rdfs:label ""R3a"" .
}
",[ft_i],Is the minimum front setback for a property in the R3a zoning district 15 feet?
unit_text,"
ASK {
        ?zoning :minFrontSetback 15;
                rdfs:label ""R3a"" .
}
",feet,Is the minimum front setback for a property in the R3a zoning district 15 feet?
zoning,"
ASK {
        ?zoning :minFrontSetback 15;
                rdfs:label ""R3a"" .
}
",R3a,Is the minimum front setback for a property in the R3a zoning district 15 feet?
regulation_predicate,"
ASK {
        ?zoning :minSideSetback 5;
                rdfs:label ""R3a"" .
}
",:minSideSetback,Is the minimum side setback for a property in the R3a zoning district 5 feet?
regulation_text,"
ASK {
        ?zoning :minSideSetback 5;
                rdfs:label ""R3a"" .
}
",minimum side setback,Is the minimum side setback for a property in the R3a zoning district 5 feet?
regulation_value,"
ASK {
        ?zoning :minSideSetback 5;
                rdfs:label ""R3a"" .
}
",5,Is the minimum side setback for a property in the R3a zoning district 5 feet?
unit_symbol,"
ASK {
        ?zoning :minSideSetback 5;
                rdfs:label ""R3a"" .
}
",[ft_i],Is the minimum side setback for a property in the R3a zoning district 5 feet?
unit_text,"
ASK {
        ?zoning :minSideSetback 5;
                rdfs:label ""R3a"" .
}
",feet,Is the minimum side setback for a property in the R3a zoning district 5 feet?
zoning,"
ASK {
        ?zoning :minSideSetback 5;
                rdfs:label ""R3a"" .
}
",R3a,Is the minimum side setback for a property in the R3a zoning district 5 feet?
regulation_predicate,"
ASK {
        ?zoning :minRearSetback 20;
                rdfs:label ""R3a"" .
}
",:minRearSetback,Is the minimum rear setback for a property in the R3a zoning district 20 feet?
regulation_text,"
ASK {
        ?zoning :minRearSetback 20;
                rdfs:label ""R3a"" .
}
",minimum rear setback,Is the minimum rear setback for a property in the R3a zoning district 20 feet?
regulation_value,"
ASK {
        ?zoning :minRearSetback 20;
                rdfs:label ""R3a"" .
}
",20,Is the minimum rear setback for a property in the R3a zoning district 20 feet?
unit_symbol,"
ASK {
        ?zoning :minRearSetback 20;
                rdfs:label ""R3a"" .
}
",[ft_i],Is the minimum rear setback for a property in the R3a zoning district 20 feet?
unit_text,"
ASK {
        ?zoning :minRearSetback 20;
                rdfs:label ""R3a"" .
}
",feet,Is the minimum rear setback for a property in the R3a zoning district 20 feet?
zoning,"
ASK {
        ?zoning :minRearSetback 20;
                rdfs:label ""R3a"" .
}
",R3a,Is the minimum rear setback for a property in the R3a zoning district 20 feet?
regulation_predicate,"
ASK {
        ?zoning :maxBuildingHeight 35;
                rdfs:label ""R3a"" .
}
",:maxBuildingHeight,Is the maximum building height for a property in the R3a zoning district 35 feet?
regulation_text,"
ASK {
        ?zoning :maxBuildingHeight 35;
                rdfs:label ""R3a"" .
}
",maximum building height,Is the maximum building height for a property in the R3a zoning district 35 feet?
regulation_value,"
ASK {
        ?zoning :maxBuildingHeight 35;
                rdfs:label ""R3a"" .
}
",35,Is the maximum building height for a property in the R3a zoning district 35 feet?
unit_symbol,"
ASK {
        ?zoning :maxBuildingHeight 35;
                rdfs:label ""R3a"" .
}
",[ft_i],Is the maximum building height for a property in the R3a zoning district 35 feet?
unit_text,"
ASK {
        ?zoning :maxBuildingHeight 35;
                rdfs:label ""R3a"" .
}
",feet,Is the maximum building height for a property in the R3a zoning district 35 feet?
zoning,"
ASK {
        ?zoning :maxBuildingHeight 35;
                rdfs:label ""R3a"" .
}
",R3a,Is the maximum building height for a property in the R3a zoning district 35 feet?
regulation_predicate,"
ASK {
        ?zoning :minLotSize 6000;
                rdfs:label ""R3b"" .
}
",:minLotSize,Is the minimum lot size for a property in the R3b zoning district 6000 square feet?
regulation_text,"
ASK {
        ?zoning :minLotSize 6000;
                rdfs:label ""R3b"" .
}
",minimum lot size,Is the minimum lot size for a property in the R3b zoning district 6000 square feet?
regulation_value,"
ASK {
        ?zoning :minLotSize 6000;
                rdfs:label ""R3b"" .
}
",6000,Is the minimum lot size for a property in the R3b zoning district 6000 square feet?
unit_symbol,"
ASK {
        ?zoning :minLotSize 6000;
                rdfs:label ""R3b"" .
}
",[sft_i],Is the minimum lot size for a property in the R3b zoning district 6000 square feet?
unit_text,"
ASK {
        ?zoning :minLotSize 6000;
                rdfs:label ""R3b"" .
}
",square feet,Is the minimum lot size for a property in the R3b zoning district 6000 square feet?
zoning,"
ASK {
        ?zoning :minLotSize 6000;
                rdfs:label ""R3b"" .
}
",R3b,Is the minimum lot size for a property in the R3b zoning district 6000 square feet?
regulation_predicate,"
ASK {
        ?zoning :maxDensity 12;
                rdfs:label ""R3b"" .
}
",:maxDensity,Is the maximum density for a property in the R3b zoning district 12 dwelling units per acre?
regulation_text,"
ASK {
        ?zoning :maxDensity 12;
                rdfs:label ""R3b"" .
}
",maximum density,Is the maximum density for a property in the R3b zoning district 12 dwelling units per acre?
regulation_value,"
ASK {
        ?zoning :maxDensity 12;
                rdfs:label ""R3b"" .
}
",12,Is the maximum density for a property in the R3b zoning district 12 dwelling units per acre?
unit_symbol,"
ASK {
        ?zoning :maxDensity 12;
                rdfs:label ""R3b"" .
}
",[du/acr_u],Is the maximum density for a property in the R3b zoning district 12 dwelling units per acre?
unit_text,"
ASK {
        ?zoning :maxDensity 12;
                rdfs:label ""R3b"" .
}
",dwelling units per acre,Is the maximum density for a property in the R3b zoning district 12 dwelling units per acre?
zoning,"
ASK {
        ?zoning :maxDensity 12;
                rdfs:label ""R3b"" .
}
",R3b,Is the maximum density for a property in the R3b zoning district 12 dwelling units per acre?
regulation_predicate,"
ASK {
        ?zoning :minLotWidth 60;
                rdfs:label ""R3b"" .
}
",:minLotWidth,Is the minimum lot width for a property in the R3b zoning district 60 feet?
regulation_text,"
ASK {
        ?zoning :minLotWidth 60;
                rdfs:label ""R3b"" .
}
",minimum lot width,Is the minimum lot width for a property in the R3b zoning district 60 feet?
regulation_value,"
ASK {
        ?zoning :minLotWidth 60;
                rdfs:label ""R3b"" .
}
",60,Is the minimum lot width for a property in the R3b zoning district 60 feet?
unit_symbol,"
ASK {
        ?zoning :minLotWidth 60;
                rdfs:label ""R3b"" .
}
",[ft_i],Is the minimum lot width for a property in the R3b zoning district 60 feet?
unit_text,"
ASK {
        ?zoning :minLotWidth 60;
                rdfs:label ""R3b"" .
}
",feet,Is the minimum lot width for a property in the R3b zoning district 60 feet?
zoning,"
ASK {
        ?zoning :minLotWidth 60;
                rdfs:label ""R3b"" .
}
",R3b,Is the minimum lot width for a property in the R3b zoning district 60 feet?
regulation_predicate,"
ASK {
        ?zoning :minLotDepth 70;
                rdfs:label ""R3b"" .
}
",:minLotDepth,Is the minimum lot depth for a property in the R3b zoning district 70 feet?
regulation_text,"
ASK {
        ?zoning :minLotDepth 70;
                rdfs:label ""R3b"" .
}
",minimum lot depth,Is the minimum lot depth for a property in the R3b zoning district 70 feet?
regulation_value,"
ASK {
        ?zoning :minLotDepth 70;
                rdfs:label ""R3b"" .
}
",70,Is the minimum lot depth for a property in the R3b zoning district 70 feet?
unit_symbol,"
ASK {
        ?zoning :minLotDepth 70;
                rdfs:label ""R3b"" .
}
",[ft_i],Is the minimum lot depth for a property in the R3b zoning district 70 feet?
unit_text,"
ASK {
        ?zoning :minLotDepth 70;
                rdfs:label ""R3b"" .
}
",feet,Is the minimum lot depth for a property in the R3b zoning district 70 feet?
zoning,"
ASK {
        ?zoning :minLotDepth 70;
                rdfs:label ""R3b"" .
}
",R3b,Is the minimum lot depth for a property in the R3b zoning district 70 feet?
regulation_predicate,"
ASK {
        ?zoning :minFrontSetback 15;
                rdfs:label ""R3b"" .
}
",:minFrontSetback,Is the minimum front setback for a property in the R3b zoning district 15 feet?
regulation_text,"
ASK {
        ?zoning :minFrontSetback 15;
                rdfs:label ""R3b"" .
}
",minimum front setback,Is the minimum front setback for a property in the R3b zoning district 15 feet?
regulation_value,"
ASK {
        ?zoning :minFrontSetback 15;
                rdfs:label ""R3b"" .
}
",15,Is the minimum front setback for a property in the R3b zoning district 15 feet?
unit_symbol,"
ASK {
        ?zoning :minFrontSetback 15;
                rdfs:label ""R3b"" .
}
",[ft_i],Is the minimum front setback for a property in the R3b zoning district 15 feet?
unit_text,"
ASK {
        ?zoning :minFrontSetback 15;
                rdfs:label ""R3b"" .
}
",feet,Is the minimum front setback for a property in the R3b zoning district 15 feet?
zoning,"
ASK {
        ?zoning :minFrontSetback 15;
                rdfs:label ""R3b"" .
}
",R3b,Is the minimum front setback for a property in the R3b zoning district 15 feet?
regulation_predicate,"
ASK {
        ?zoning :minSideSetback 5;
                rdfs:label ""R3b"" .
}
",:minSideSetback,Is the minimum side setback for a property in the R3b zoning district 5 feet?
regulation_text,"
ASK {
        ?zoning :minSideSetback 5;
                rdfs:label ""R3b"" .
}
",minimum side setback,Is the minimum side setback for a property in the R3b zoning district 5 feet?
regulation_value,"
ASK {
        ?zoning :minSideSetback 5;
                rdfs:label ""R3b"" .
}
",5,Is the minimum side setback for a property in the R3b zoning district 5 feet?
unit_symbol,"
ASK {
        ?zoning :minSideSetback 5;
                rdfs:label ""R3b"" .
}
",[ft_i],Is the minimum side setback for a property in the R3b zoning district 5 feet?
unit_text,"
ASK {
        ?zoning :minSideSetback 5;
                rdfs:label ""R3b"" .
}
",feet,Is the minimum side setback for a property in the R3b zoning district 5 feet?
zoning,"
ASK {
        ?zoning :minSideSetback 5;
                rdfs:label ""R3b"" .
}
",R3b,Is the minimum side setback for a property in the R3b zoning district 5 feet?
regulation_predicate,"
ASK {
        ?zoning :minRearSetback 20;
                rdfs:label ""R3b"" .
}
",:minRearSetback,Is the minimum rear setback for a property in the R3b zoning district 20 feet?
regulation_text,"
ASK {
        ?zoning :minRearSetback 20;
                rdfs:label ""R3b"" .
}
",minimum rear setback,Is the minimum rear setback for a property in the R3b zoning district 20 feet?
regulation_value,"
ASK {
        ?zoning :minRearSetback 20;
                rdfs:label ""R3b"" .
}
",20,Is the minimum rear setback for a property in the R3b zoning district 20 feet?
unit_symbol,"
ASK {
        ?zoning :minRearSetback 20;
                rdfs:label ""R3b"" .
}
",[ft_i],Is the minimum rear setback for a property in the R3b zoning district 20 feet?
unit_text,"
ASK {
        ?zoning :minRearSetback 20;
                rdfs:label ""R3b"" .
}
",feet,Is the minimum rear setback for a property in the R3b zoning district 20 feet?
zoning,"
ASK {
        ?zoning :minRearSetback 20;
                rdfs:label ""R3b"" .
}
",R3b,Is the minimum rear setback for a property in the R3b zoning district 20 feet?
regulation_predicate,"
ASK {
        ?zoning :maxBuildingHeight 35;
                rdfs:label ""R3b"" .
}
",:maxBuildingHeight,Is the maximum building height for a property in the R3b zoning district 35 feet?
regulation_text,"
ASK {
        ?zoning :maxBuildingHeight 35;
                rdfs:label ""R3b"" .
}
",maximum building height,Is the maximum building height for a property in the R3b zoning district 35 feet?
regulation_value,"
ASK {
        ?zoning :maxBuildingHeight 35;
                rdfs:label ""R3b"" .
}
",35,Is the maximum building height for a property in the R3b zoning district 35 feet?
unit_symbol,"
ASK {
        ?zoning :maxBuildingHeight 35;
                rdfs:label ""R3b"" .
}
",[ft_i],Is the maximum building height for a property in the R3b zoning district 35 feet?
unit_text,"
ASK {
        ?zoning :maxBuildingHeight 35;
                rdfs:label ""R3b"" .
}
",feet,Is the maximum building height for a property in the R3b zoning district 35 feet?
zoning,"
ASK {
        ?zoning :maxBuildingHeight 35;
                rdfs:label ""R3b"" .
}
",R3b,Is the maximum building height for a property in the R3b zoning district 35 feet?
regulation_predicate,"
ASK {
        ?zoning :minLotSize 6000;
                rdfs:label ""C1"" .
}
",:minLotSize,Is the minimum lot size for a property in the C1 zoning district 6000 square feet?
regulation_text,"
ASK {
        ?zoning :minLotSize 6000;
                rdfs:label ""C1"" .
}
",minimum lot size,Is the minimum lot size for a property in the C1 zoning district 6000 square feet?
regulation_value,"
ASK {
        ?zoning :minLotSize 6000;
                rdfs:label ""C1"" .
}
",6000,Is the minimum lot size for a property in the C1 zoning district 6000 square feet?
unit_symbol,"
ASK {
        ?zoning :minLotSize 6000;
                rdfs:label ""C1"" .
}
",[sft_i],Is the minimum lot size for a property in the C1 zoning district 6000 square feet?
unit_text,"
ASK {
        ?zoning :minLotSize 6000;
                rdfs:label ""C1"" .
}
",square feet,Is the minimum lot size for a property in the C1 zoning district 6000 square feet?
zoning,"
ASK {
        ?zoning :minLotSize 6000;
                rdfs:label ""C1"" .
}
",C1,Is the minimum lot size for a property in the C1 zoning district 6000 square feet?
regulation_predicate,"
ASK {
        ?zoning :maxDensity 12;
                rdfs:label ""C1"" .
}
",:maxDensity,Is the maximum density for a property in the C1 zoning district 12 units per acre?
regulation_text,"
ASK {
        ?zoning :maxDensity 12;
                rdfs:label ""C1"" .
}
",maximum density,Is the maximum density for a property in the C1 zoning district 12 units per acre?
regulation_value,"
ASK {
        ?zoning :maxDensity 12;
                rdfs:label ""C1"" .
}
",12,Is the maximum density for a property in the C1 zoning district 12 units per acre?
unit_symbol,"
ASK {
        ?zoning :maxDensity 12;
                rdfs:label ""C1"" .
}
",[u/acr_u],Is the maximum density for a property in the C1 zoning district 12 units per acre?
unit_text,"
ASK {
        ?zoning :maxDensity 12;
                rdfs:label ""C1"" .
}
",units per acre,Is the maximum density for a property in the C1 zoning district 12 units per acre?
zoning,"
ASK {
        ?zoning :maxDensity 12;
                rdfs:label ""C1"" .
}
",C1,Is the maximum density for a property in the C1 zoning district 12 units per acre?
regulation_predicate,"
ASK {
        ?zoning :minLotWidth 30;
                rdfs:label ""C1"" .
}
",:minLotWidth,Is the minimum lot width for a property in the C1 zoning district 30 feet?
regulation_text,"
ASK {
        ?zoning :minLotWidth 30;
                rdfs:label ""C1"" .
}
",minimum lot width,Is the minimum lot width for a property in the C1 zoning district 30 feet?
regulation_value,"
ASK {
        ?zoning :minLotWidth 30;
                rdfs:label ""C1"" .
}
",30,Is the minimum lot width for a property in the C1 zoning district 30 feet?
unit_symbol,"
ASK {
        ?zoning :minLotWidth 30;
                rdfs:label ""C1"" .
}
",[ft_i],Is the minimum lot width for a property in the C1 zoning district 30 feet?
unit_text,"
ASK {
        ?zoning :minLotWidth 30;
                rdfs:label ""C1"" .
}
",feet,Is the minimum lot width for a property in the C1 zoning district 30 feet?
zoning,"
ASK {
        ?zoning :minLotWidth 30;
                rdfs:label ""C1"" .
}
",C1,Is the minimum lot width for a property in the C1 zoning district 30 feet?
regulation_predicate,"
ASK {
        ?zoning :minLotDepth 70;
                rdfs:label ""C1"" .
}
",:minLotDepth,Is the minimum lot depth for a property in the C1 zoning district 70 feet?
regulation_text,"
ASK {
        ?zoning :minLotDepth 70;
                rdfs:label ""C1"" .
}
",minimum lot depth,Is the minimum lot depth for a property in the C1 zoning district 70 feet?
regulation_value,"
ASK {
        ?zoning :minLotDepth 70;
                rdfs:label ""C1"" .
}
",70,Is the minimum lot depth for a property in the C1 zoning district 70 feet?
unit_symbol,"
ASK {
        ?zoning :minLotDepth 70;
                rdfs:label ""C1"" .
}
",[ft_i],Is the minimum lot depth for a property in the C1 zoning district 70 feet?
unit_text,"
ASK {
        ?zoning :minLotDepth 70;
                rdfs:label ""C1"" .
}
",feet,Is the minimum lot depth for a property in the C1 zoning district 70 feet?
zoning,"
ASK {
        ?zoning :minLotDepth 70;
                rdfs:label ""C1"" .
}
",C1,Is the minimum lot depth for a property in the C1 zoning district 70 feet?
regulation_predicate,"
ASK {
        ?zoning :minFrontSetback 0;
                rdfs:label ""C1"" .
}
",:minFrontSetback,Is the minimum front setback for a property in the C1 zoning district 0 feet?
regulation_text,"
ASK {
        ?zoning :minFrontSetback 0;
                rdfs:label ""C1"" .
}
",minimum front setback,Is the minimum front setback for a property in the C1 zoning district 0 feet?
regulation_value,"
ASK {
        ?zoning :minFrontSetback 0;
                rdfs:label ""C1"" .
}
",0,Is the minimum front setback for a property in the C1 zoning district 0 feet?
unit_symbol,"
ASK {
        ?zoning :minFrontSetback 0;
                rdfs:label ""C1"" .
}
",[ft_i],Is the minimum front setback for a property in the C1 zoning district 0 feet?
unit_text,"
ASK {
        ?zoning :minFrontSetback 0;
                rdfs:label ""C1"" .
}
",feet,Is the minimum front setback for a property in the C1 zoning district 0 feet?
zoning,"
ASK {
        ?zoning :minFrontSetback 0;
                rdfs:label ""C1"" .
}
",C1,Is the minimum front setback for a property in the C1 zoning district 0 feet?
regulation_predicate,"
ASK {
        ?zoning :minSideSetback 0;
                rdfs:label ""C1"" .
}
",:minSideSetback,Is the minimum side setback for a property in the C1 zoning district 0 feet?
regulation_text,"
ASK {
        ?zoning :minSideSetback 0;
                rdfs:label ""C1"" .
}
",minimum side setback,Is the minimum side setback for a property in the C1 zoning district 0 feet?
regulation_value,"
ASK {
        ?zoning :minSideSetback 0;
                rdfs:label ""C1"" .
}
",0,Is the minimum side setback for a property in the C1 zoning district 0 feet?
unit_symbol,"
ASK {
        ?zoning :minSideSetback 0;
                rdfs:label ""C1"" .
}
",[ft_i],Is the minimum side setback for a property in the C1 zoning district 0 feet?
unit_text,"
ASK {
        ?zoning :minSideSetback 0;
                rdfs:label ""C1"" .
}
",feet,Is the minimum side setback for a property in the C1 zoning district 0 feet?
zoning,"
ASK {
        ?zoning :minSideSetback 0;
                rdfs:label ""C1"" .
}
",C1,Is the minimum side setback for a property in the C1 zoning district 0 feet?
regulation_predicate,"
ASK {
        ?zoning :minRearSetback 0;
                rdfs:label ""C1"" .
}
",:minRearSetback,Is the minimum rear setback for a property in the C1 zoning district 0 feet?
regulation_text,"
ASK {
        ?zoning :minRearSetback 0;
                rdfs:label ""C1"" .
}
",minimum rear setback,Is the minimum rear setback for a property in the C1 zoning district 0 feet?
regulation_value,"
ASK {
        ?zoning :minRearSetback 0;
                rdfs:label ""C1"" .
}
",0,Is the minimum rear setback for a property in the C1 zoning district 0 feet?
unit_symbol,"
ASK {
        ?zoning :minRearSetback 0;
                rdfs:label ""C1"" .
}
",[ft_i],Is the minimum rear setback for a property in the C1 zoning district 0 feet?
unit_text,"
ASK {
        ?zoning :minRearSetback 0;
                rdfs:label ""C1"" .
}
",feet,Is the minimum rear setback for a property in the C1 zoning district 0 feet?
zoning,"
ASK {
        ?zoning :minRearSetback 0;
                rdfs:label ""C1"" .
}
",C1,Is the minimum rear setback for a property in the C1 zoning district 0 feet?
regulation_predicate,"
ASK {
        ?zoning :maxBuildingHeight 30;
                rdfs:label ""C1"" .
}
",:maxBuildingHeight,Is the maximum building height for a property in the C1 zoning district 30 feet?
regulation_text,"
ASK {
        ?zoning :maxBuildingHeight 30;
                rdfs:label ""C1"" .
}
",maximum building height,Is the maximum building height for a property in the C1 zoning district 30 feet?
regulation_value,"
ASK {
        ?zoning :maxBuildingHeight 30;
                rdfs:label ""C1"" .
}
",30,Is the maximum building height for a property in the C1 zoning district 30 feet?
unit_symbol,"
ASK {
        ?zoning :maxBuildingHeight 30;
                rdfs:label ""C1"" .
}
",[ft_i],Is the maximum building height for a property in the C1 zoning district 30 feet?
unit_text,"
ASK {
        ?zoning :maxBuildingHeight 30;
                rdfs:label ""C1"" .
}
",feet,Is the maximum building height for a property in the C1 zoning district 30 feet?
zoning,"
ASK {
        ?zoning :maxBuildingHeight 30;
                rdfs:label ""C1"" .
}
",C1,Is the maximum building height for a property in the C1 zoning district 30 feet?
regulation_predicate,"
ASK {
        ?zoning :minLotWidth 30;
                rdfs:label ""C2"" .
}
",:minLotWidth,Is the minimum lot width for a property in the C2 zoning district 30 feet?
regulation_text,"
ASK {
        ?zoning :minLotWidth 30;
                rdfs:label ""C2"" .
}
",minimum lot width,Is the minimum lot width for a property in the C2 zoning district 30 feet?
regulation_value,"
ASK {
        ?zoning :minLotWidth 30;
                rdfs:label ""C2"" .
}
",30,Is the minimum lot width for a property in the C2 zoning district 30 feet?
unit_symbol,"
ASK {
        ?zoning :minLotWidth 30;
                rdfs:label ""C2"" .
}
",[ft_i],Is the minimum lot width for a property in the C2 zoning district 30 feet?
unit_text,"
ASK {
        ?zoning :minLotWidth 30;
                rdfs:label ""C2"" .
}
",feet,Is the minimum lot width for a property in the C2 zoning district 30 feet?
zoning,"
ASK {
        ?zoning :minLotWidth 30;
                rdfs:label ""C2"" .
}
",C2,Is the minimum lot width for a property in the C2 zoning district 30 feet?
regulation_predicate,"
ASK {
        ?zoning :minLotDepth 70;
                rdfs:label ""C2"" .
}
",:minLotDepth,Is the minimum lot depth for a property in the C2 zoning district 70 feet?
regulation_text,"
ASK {
        ?zoning :minLotDepth 70;
                rdfs:label ""C2"" .
}
",minimum lot depth,Is the minimum lot depth for a property in the C2 zoning district 70 feet?
regulation_value,"
ASK {
        ?zoning :minLotDepth 70;
                rdfs:label ""C2"" .
}
",70,Is the minimum lot depth for a property in the C2 zoning district 70 feet?
unit_symbol,"
ASK {
        ?zoning :minLotDepth 70;
                rdfs:label ""C2"" .
}
",[ft_i],Is the minimum lot depth for a property in the C2 zoning district 70 feet?
unit_text,"
ASK {
        ?zoning :minLotDepth 70;
                rdfs:label ""C2"" .
}
",feet,Is the minimum lot depth for a property in the C2 zoning district 70 feet?
zoning,"
ASK {
        ?zoning :minLotDepth 70;
                rdfs:label ""C2"" .
}
",C2,Is the minimum lot depth for a property in the C2 zoning district 70 feet?
regulation_predicate,"
ASK {
        ?zoning :minFrontSetback 0;
                rdfs:label ""C2"" .
}
",:minFrontSetback,Is the minimum front setback for a property in the C2 zoning district 0 feet?
regulation_text,"
ASK {
        ?zoning :minFrontSetback 0;
                rdfs:label ""C2"" .
}
",minimum front setback,Is the minimum front setback for a property in the C2 zoning district 0 feet?
regulation_value,"
ASK {
        ?zoning :minFrontSetback 0;
                rdfs:label ""C2"" .
}
",0,Is the minimum front setback for a property in the C2 zoning district 0 feet?
unit_symbol,"
ASK {
        ?zoning :minFrontSetback 0;
                rdfs:label ""C2"" .
}
",[ft_i],Is the minimum front setback for a property in the C2 zoning district 0 feet?
unit_text,"
ASK {
        ?zoning :minFrontSetback 0;
                rdfs:label ""C2"" .
}
",feet,Is the minimum front setback for a property in the C2 zoning district 0 feet?
zoning,"
ASK {
        ?zoning :minFrontSetback 0;
                rdfs:label ""C2"" .
}
",C2,Is the minimum front setback for a property in the C2 zoning district 0 feet?
regulation_predicate,"
ASK {
        ?zoning :minSideSetback 0;
                rdfs:label ""C2"" .
}
",:minSideSetback,Is the minimum side setback for a property in the C2 zoning district 0 feet?
regulation_text,"
ASK {
        ?zoning :minSideSetback 0;
                rdfs:label ""C2"" .
}
",minimum side setback,Is the minimum side setback for a property in the C2 zoning district 0 feet?
regulation_value,"
ASK {
        ?zoning :minSideSetback 0;
                rdfs:label ""C2"" .
}
",0,Is the minimum side setback for a property in the C2 zoning district 0 feet?
unit_symbol,"
ASK {
        ?zoning :minSideSetback 0;
                rdfs:label ""C2"" .
}
",[ft_i],Is the minimum side setback for a property in the C2 zoning district 0 feet?
unit_text,"
ASK {
        ?zoning :minSideSetback 0;
                rdfs:label ""C2"" .
}
",feet,Is the minimum side setback for a property in the C2 zoning district 0 feet?
zoning,"
ASK {
        ?zoning :minSideSetback 0;
                rdfs:label ""C2"" .
}
",C2,Is the minimum side setback for a property in the C2 zoning district 0 feet?
regulation_predicate,"
ASK {
        ?zoning :minRearSetback 0;
                rdfs:label ""C2"" .
}
",:minRearSetback,Is the minimum rear setback for a property in the C2 zoning district 0 feet?
regulation_text,"
ASK {
        ?zoning :minRearSetback 0;
                rdfs:label ""C2"" .
}
",minimum rear setback,Is the minimum rear setback for a property in the C2 zoning district 0 feet?
regulation_value,"
ASK {
        ?zoning :minRearSetback 0;
                rdfs:label ""C2"" .
}
",0,Is the minimum rear setback for a property in the C2 zoning district 0 feet?
unit_symbol,"
ASK {
        ?zoning :minRearSetback 0;
                rdfs:label ""C2"" .
}
",[ft_i],Is the minimum rear setback for a property in the C2 zoning district 0 feet?
unit_text,"
ASK {
        ?zoning :minRearSetback 0;
                rdfs:label ""C2"" .
}
",feet,Is the minimum rear setback for a property in the C2 zoning district 0 feet?
zoning,"
ASK {
        ?zoning :minRearSetback 0;
                rdfs:label ""C2"" .
}
",C2,Is the minimum rear setback for a property in the C2 zoning district 0 feet?
regulation_predicate,"
ASK {
        ?zoning :maxBuildingHeight 40;
                rdfs:label ""C2"" .
}
",:maxBuildingHeight,Is the maximum building height for a property in the C2 zoning district 40 feet?
regulation_text,"
ASK {
        ?zoning :maxBuildingHeight 40;
                rdfs:label ""C2"" .
}
",maximum building height,Is the maximum building height for a property in the C2 zoning district 40 feet?
regulation_value,"
ASK {
        ?zoning :maxBuildingHeight 40;
                rdfs:label ""C2"" .
}
",40,Is the maximum building height for a property in the C2 zoning district 40 feet?
